Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CABALLOCOCHA
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/05/02,02:00,24.1,S/D,100,138,1.0
2023/05/02,03:00,23.8,S/D,100,150,0.5
2023/05/02,04:00,23.7,S/D,100,72,0.1
2023/05/02,05:00,24.1,S/D,100,173,0.7
2023/05/02,06:00,23.7,S/D,100,103,1.0
2023/05/02,07:00,24.3,S/D,100,93,1.3
2023/05/02,08:00,25.5,S/D,93,115,1.9
2023/05/02,09:00,26.9,S/D,83,118,2.5
2023/05/02,10:00,28.4,S/D,80,105,2.2
2023/05/02,11:00,28.7,S/D,77,3,2.3
2023/05/02,12:00,29.1,S/D,76,69,0.8
2023/05/02,13:00,30.2,S/D,72,37,1.8
2023/05/02,14:00,31.6,S/D,67,33,1.9
2023/05/02,15:00,31.0,S/D,70,24,1.2
2023/05/02,16:00,30.4,S/D,70,63,0.9
2023/05/02,17:00,30.3,S/D,73,133,1.4
2023/05/02,18:00,27.7,S/D,80,111,1.2
2023/05/02,19:00,26.4,S/D,81,119,1.0
2023/05/02,20:00,25.5,S/D,91,173,0.5
2023/05/02,21:00,25.2,S/D,95,108,0.6
2023/05/02,22:00,25.1,S/D,97,164,0.7
2023/05/02,23:00,25.0,S/D,98,226,0.2
2023/05/03,00:00,24.7,S/D,99,166,0.4
2023/05/03,01:00,24.7,S/D,100,123,0.5
2023/05/03,02:00,24.3,S/D,99,140,0.5
2023/05/03,03:00,24.2,S/D,100,134,0.4
2023/05/03,04:00,24.0,S/D,100,105,0.2
2023/05/03,05:00,23.7,S/D,100,155,0.3
2023/05/03,06:00,23.7,S/D,100,107,0.5
2023/05/03,07:00,26.9,S/D,89,101,0.4
2023/05/03,08:00,26.9,S/D,90,38,0.6
2023/05/03,09:00,28.3,S/D,84,93,0.9
2023/05/03,10:00,28.9,S/D,79,75,0.8
2023/05/03,11:00,31.0,S/D,72,40,1.4
2023/05/03,12:00,31.2,S/D,69,25,1.8
2023/05/03,13:00,31.8,S/D,63,12,1.8
2023/05/03,14:00,32.5,S/D,59,17,2.1
2023/05/03,15:00,32.0,S/D,60,45,1.4
2023/05/03,16:00,32.6,S/D,61,57,1.1
2023/05/03,17:00,31.5,S/D,64,27,0.8
2023/05/03,19:00,27.8,S/D,89,189,0.4
2023/05/03,20:00,26.9,S/D,94,210,0.4
2023/05/03,21:00,26.2,S/D,92,36,1.4
2023/05/03,22:00,25.4,S/D,99,109,1.6
2023/05/03,23:00,24.8,S/D,100,224,0.8
2023/05/04,00:00,25.3,S/D,99,297,0.8
2023/05/04,01:00,25.3,S/D,99,298,0.7
2023/05/04,02:00,25.0,S/D,99,288,0.9
2023/05/04,03:00,25.1,S/D,100,285,0.7
2023/05/04,04:00,24.7,S/D,100,274,1.1
2023/05/04,05:00,24.7,S/D,99,259,1.0
2023/05/04,06:00,24.6,S/D,100,309,0.6
2023/05/04,07:00,25.4,S/D,96,279,1.4
2023/05/04,08:00,27.8,S/D,83,236,1.2
2023/05/04,09:00,27.1,S/D,86,349,1.7
2023/05/04,10:00,26.1,S/D,97,347,1.0
2023/05/04,11:00,27.2,S/D,89,240,1.6
2023/05/04,12:00,28.8,S/D,82,270,2.4
2023/05/04,13:00,30.2,S/D,78,291,2.3
2023/05/04,14:00,24.9,S/D,100,217,3.1
2023/05/04,15:00,26.6,S/D,95,214,0.5
2023/05/04,16:00,27.6,S/D,95,91,0.5
2023/05/04,17:00,28.0,S/D,89,35,1.1
2023/05/04,18:00,26.3,S/D,99,54,0.7
2023/05/04,19:00,25.8,S/D,100,43,1.0
2023/05/04,20:00,25.5,S/D,100,5,0.9
2023/05/04,21:00,25.1,S/D,100,73,0.1
2023/05/04,22:00,25.3,S/D,100,128,0.4
2023/05/04,23:00,25.2,S/D,100,97,0.6
2023/05/05,00:00,25.1,S/D,100,63,0.2
2023/05/05,01:00,25.2,S/D,100,249,0.7
2023/05/05,02:00,24.8,S/D,100,103,0.0
2023/05/05,03:00,24.5,S/D,100,167,0.5
2023/05/05,04:00,24.4,S/D,100,161,0.8
2023/05/05,05:00,24.5,S/D,100,136,0.3
2023/05/05,06:00,24.5,S/D,100,212,0.9
2023/05/05,07:00,24.9,S/D,100,189,0.7
2023/05/05,08:00,25.8,S/D,96,243,0.4
2023/05/05,09:00,26.9,S/D,90,294,1.5
2023/05/05,10:00,27.8,S/D,84,260,1.8
2023/05/05,11:00,29.5,S/D,76,313,2.0
2023/05/05,12:00,30.2,S/D,75,273,2.5
2023/05/05,13:00,27.1,S/D,90,118,1.4
2023/05/05,14:00,29.1,S/D,74,147,1.0
2023/05/05,15:00,27.8,S/D,88,71,1.1
2023/05/05,16:00,26.6,S/D,99,181,0.7
2023/05/05,17:00,26.8,S/D,92,186,1.2
2023/05/05,18:00,26.0,S/D,97,211,0.5
2023/05/05,19:00,25.5,S/D,100,0,0.0
2023/05/05,20:00,25.5,S/D,100,27,0.5
2023/05/05,21:00,25.1,S/D,100,79,0.1
2023/05/05,22:00,24.6,S/D,100,177,0.7
2023/05/05,23:00,24.4,S/D,100,98,0.6
2023/05/06,00:00,24.4,S/D,100,175,0.7
2023/05/06,01:00,24.3,S/D,100,3,0.0
2023/05/06,02:00,24.2,S/D,100,156,0.6
2023/05/06,03:00,24.1,S/D,100,157,0.5
2023/05/06,04:00,24.1,S/D,100,232,0.2
2023/05/06,05:00,24.3,S/D,100,133,0.3
2023/05/06,06:00,24.4,S/D,100,133,1.3
2023/05/06,07:00,24.4,S/D,100,132,1.5
2023/05/06,08:00,24.6,S/D,100,154,1.1
2023/05/06,09:00,25.0,S/D,100,196,1.2
2023/05/06,10:00,25.4,S/D,97,166,1.4
2023/05/06,11:00,25.0,S/D,95,134,1.8
2023/05/06,12:00,25.8,S/D,91,164,1.2
2023/05/06,13:00,26.3,S/D,90,145,1.2
2023/05/06,14:00,27.2,S/D,88,205,1.0
2023/05/06,15:00,27.0,S/D,91,272,1.7
2023/05/06,16:00,27.8,S/D,86,203,2.1
2023/05/06,17:00,27.1,S/D,88,173,1.3
2023/05/06,18:00,25.6,S/D,96,137,0.5
2023/05/06,19:00,25.1,S/D,100,145,0.7
2023/05/06,20:00,24.6,S/D,100,97,0.6
2023/05/06,21:00,24.4,S/D,100,263,0.3
2023/05/06,22:00,24.2,S/D,100,173,0.4
2023/05/06,23:00,23.9,S/D,100,213,0.3
2023/05/07,00:00,23.9,S/D,100,229,0.4
2023/05/07,01:00,24.3,S/D,100,252,1.4
2023/05/07,03:00,23.8,S/D,100,257,1.6
2023/05/07,04:00,23.9,S/D,100,254,1.1
2023/05/07,05:00,23.8,S/D,100,193,1.0
2023/05/07,06:00,24.0,S/D,100,236,1.0
2023/05/07,07:00,24.2,S/D,100,202,1.4
2023/05/07,08:00,25.8,S/D,90,297,1.3
2023/05/07,09:00,27.3,S/D,83,286,1.4
2023/05/07,10:00,28.3,S/D,81,27,1.5
2023/05/07,11:00,28.7,S/D,78,348,0.9
2023/05/07,12:00,29.8,S/D,75,8,1.4
2023/05/07,13:00,30.5,S/D,71,268,1.6
2023/05/07,14:00,28.2,S/D,84,133,2.5
2023/05/07,15:00,26.4,S/D,97,135,1.4
2023/05/07,16:00,27.8,S/D,87,131,0.9
2023/05/07,17:00,27.3,S/D,87,87,0.5
2023/05/07,18:00,26.4,S/D,96,95,0.4
2023/05/07,19:00,25.8,S/D,100,59,0.0
2023/05/07,20:00,25.6,S/D,100,164,0.2
2023/05/07,21:00,25.3,S/D,100,142,0.4
2023/05/07,22:00,25.0,S/D,100,117,0.4
2023/05/07,23:00,25.1,S/D,100,38,0.0
2023/05/08,00:00,25.0,S/D,100,81,0.0
2023/05/08,01:00,24.5,S/D,100,164,0.1
